Name,HIFLD_Name,HIFLD_ID,city,City_Prop,zip,type,Type_Prop,status,Stat_Prop,county,Count_Prop,countyfips,StateShort,StateFull,country,latitude,longitude,naics_code,naics_desc,source,sourcedate,val_method,val_date,lines,LineTxt,max_volt,CurrentMax,min_volt,CurrentMin,max_infer,min_infer,MinVoltCat
Deadend171707,DEADEND171707,171707,DANVILLE,Danville,24540,DEAD END,Dead end,IN SERVICE,In service,DANVILLE,Danville,51590,VA,Virginia,USA,36.602593193,-79.413419273,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2020-03-31,IMAGERY,2020-03-31,1.0,1,69.0,69,69.0,69,Y,Y,69 to 114
Unknown114447,UNKNOWN114447,114447,DANVILLE,Danville,24540,SUBSTATION,Substation,IN SERVICE,In service,DANVILLE,Danville,51590,VA,Virginia,USA,36.602662462,-79.415176291,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-07-08,IMAGERY,2014-07-08,2.0,2,69.0,69,69.0,69,Y,Y,69 to 114
Unknown114490,UNKNOWN114490,114490,DANVILLE,Danville,24540,SUBSTATION,Substation,IN SERVICE,In service,PITTSYLVANIA,Pittsylvania,51143,VA,Virginia,USA,36.610210008,-79.363925815,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-07-14,IMAGERY,2014-07-14,-999999.0,Unknown,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Tap171709,TAP171709,171709,DANVILLE,Danville,24540,TAP,Tap,IN SERVICE,In service,DANVILLE,Danville,51590,VA,Virginia,USA,36.611937547,-79.398090475,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2020-03-31,IMAGERY,2020-03-31,3.0,3,69.0,69,69.0,69,Y,Y,69 to 114
Danville,DANVILLE,147631,DANVILLE,Danville,24540,SUBSTATION,Substation,IN SERVICE,In service,DANVILLE,Danville,51590,VA,Virginia,USA,36.615197852,-79.39643322,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-07-08,IMAGERY,2015-04-01,10.0,10,138.0,138,-999999.0,Unknown,Y,Y,Unknown
Tap147644,TAP147644,147644,DANVILLE,Danville,24540,TAP,Tap,IN SERVICE,In service,DANVILLE,Danville,51590,VA,Virginia,USA,36.616036017,-79.406552176,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-07-08,IMAGERY/OTHER,2015-08-14,3.0,3,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Tap171708,TAP171708,171708,DANVILLE,Danville,24540,TAP,Tap,IN SERVICE,In service,DANVILLE,Danville,51590,VA,Virginia,USA,36.618646,-79.406051,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2020-03-31,IMAGERY,2020-03-31,3.0,3,69.0,69,69.0,69,Y,Y,69 to 114
Danville New Design Plant,DANVILLE NEW DESIGN PLANT,114444,DANVILLE,Danville,24540,SUBSTATION,Substation,IN SERVICE,In service,DANVILLE,Danville,51590,VA,Virginia,USA,36.631676032,-79.397570093,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, EIA 860",2014-07-08,IMAGERY,2021-06-01,3.0,3,69.0,69,-999999.0,Unknown,Y,Y,Unknown
Unknown114445,UNKNOWN114445,114445,DANVILLE,Danville,24540,SUBSTATION,Substation,IN SERVICE,In service,PITTSYLVANIA,Pittsylvania,51143,VA,Virginia,USA,36.669351108,-79.415872907,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-07-08,IMAGERY,2014-07-08,3.0,3,69.0,69,-999999.0,Unknown,Y,Y,Unknown
Tap152242,TAP152242,152242,CASTLEWOOD,Castlewood,24224,TAP,Tap,IN SERVICE,In service,RUSSELL,Russell,51167,VA,Virginia,USA,36.888983966,-82.232364606,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-09-09,IMAGERY/OTHER,2015-08-14,3.0,3,138.0,138,138.0,138,Y,Y,115 to 229
Saltville,SALTVILLE,151997,SALTVILLE,Saltville,24370,SUBSTATION,Substation,IN SERVICE,In service,SMYTH,Smyth,51173,VA,Virginia,USA,36.895487965,-81.753345424,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2014-06-25,IMAGERY,2014-06-25,10.0,10,138.0,138,-999999.0,Unknown,Y,Y,Unknown
Tap151951,TAP151951,151951,SALTVILLE,Saltville,24370,TAP,Tap,IN SERVICE,In service,SMYTH,Smyth,51173,VA,Virginia,USA,36.896601552,-81.753959325,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-09-12,IMAGERY/OTHER,2015-08-14,3.0,3,138.0,138,138.0,138,Y,Y,115 to 229
Elk Garden,ELK GARDEN,154913,LEBANON,Lebanon,24266,SUBSTATION,Substation,IN SERVICE,In service,RUSSELL,Russell,51167,VA,Virginia,USA,36.914764061,-81.996991004,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2014-06-26,IMAGERY,2014-06-26,1.0,1,138.0,138,138.0,138,Y,Y,115 to 229
Tap147809,TAP147809,147809,LEBANON,Lebanon,24266,TAP,Tap,IN SERVICE,In service,RUSSELL,Russell,51167,VA,Virginia,USA,36.914853936,-81.994950345,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-06-30,IMAGERY/OTHER,2015-08-14,3.0,3,138.0,138,138.0,138,Y,Y,115 to 229
Lebanon,LEBANON,154596,LEBANON,Lebanon,24266,SUBSTATION,Substation,IN SERVICE,In service,RUSSELL,Russell,51167,VA,Virginia,USA,36.922644931,-82.070513787,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2014-06-26,IMAGERY,2014-06-26,2.0,2,138.0,138,138.0,138,Y,Y,115 to 229
Unknown117056,UNKNOWN117056,117056,RURAL RETREAT,Rural Retreat,24368,SUBSTATION,Substation,IN SERVICE,In service,SMYTH,Smyth,51173,VA,Virginia,USA,36.873659668,-81.325177569,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-09-12,IMAGERY,2014-09-12,2.0,2,138.0,138,138.0,138,Y,Y,115 to 229
Jacksons Ferry,JACKSONS FERRY,154234,MAX MEADOWS,Max Meadows,24360,SUBSTATION,Substation,IN SERVICE,In service,WYTHE,Wythe,51197,VA,Virginia,USA,36.877032963,-80.825717724,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2014-07-01,IMAGERY,2014-07-01,6.0,6,138.0,138,138.0,138,Y,Y,115 to 229
Unknown117058,UNKNOWN117058,117058,RURAL RETREAT,Rural Retreat,24368,SUBSTATION,Substation,IN SERVICE,In service,WYTHE,Wythe,51197,VA,Virginia,USA,36.890208759,-81.253128918,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-09-12,IMAGERY,2014-09-12,2.0,2,138.0,138,-999999.0,Unknown,Y,N,Unknown
Broadford (138 kV),BROADFORD (138 KV),153211,SALTVILLE,Saltville,24370,SUBSTATION,Substation,IN SERVICE,In service,SMYTH,Smyth,51173,VA,Virginia,USA,36.920738765,-81.682952481,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap, https://aeptransmission.com/virginia/Tazewell-Bearwallow/docs/VOLUME%201%20(Exhibits%206%20through%2013).pdf",2014-06-25,IMAGERY,2019-02-06,6.0,6,138.0,138,138.0,138,Y,Y,115 to 229
Broadford (765 kV),BROADFORD (765 KV),155015,SALTVILLE,Saltville,24370,SUBSTATION,Substation,IN SERVICE,In service,SMYTH,Smyth,51173,VA,Virginia,USA,36.92167698,-81.679645328,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap, https://aeptransmission.com/virginia/Tazewell-Bearwallow/docs/VOLUME%201%20(Exhibits%206%20through%2013).pdf",2014-06-27,IMAGERY,2019-02-06,4.0,4,765.0,765,138.0,138,N,Y,115 to 229
Floyd,FLOYD,148692,FLOYD,Floyd,24091,SUBSTATION,Substation,IN SERVICE,In service,FLOYD,Floyd,51063,VA,Virginia,USA,36.925929415,-80.308591771,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2015-03-05,IMAGERY,2015-03-05,3.0,3,138.0,138,138.0,138,Y,Y,115 to 229
Tap152824,TAP152824,152824,WYTHEVILLE,Wytheville,24382,TAP,Tap,IN SERVICE,In service,WYTHE,Wythe,51197,VA,Virginia,USA,36.935199687,-81.063416514,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-09-12,IMAGERY/OTHER,2015-08-14,3.0,3,138.0,138,138.0,138,Y,Y,115 to 229
Lee Highway,LEE HIGHWAY,152834,WYTHEVILLE,Wytheville,24382,SUBSTATION,Substation,IN SERVICE,In service,WYTHE,Wythe,51197,VA,Virginia,USA,36.946655205,-81.060245269,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2016-08-04,IMAGERY/OTHER,2019-02-06,1.0,1,138.0,138,138.0,138,Y,Y,115 to 229
Wythe,WYTHE,152866,WYTHEVILLE,Wytheville,24382,SUBSTATION,Substation,IN SERVICE,In service,WYTHE,Wythe,51197,VA,Virginia,USA,36.948432396,-81.060499469,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2014-09-12,IMAGERY,2014-09-12,7.0,7,138.0,138,69.0,69,Y,N,69 to 114
Clinch River,CLINCH RIVER,151631,CLEVELAND,Cleveland,24225,SUBSTATION,Substation,IN SERVICE,In service,RUSSELL,Russell,51167,VA,Virginia,USA,36.930509288,-82.198033941,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2014-06-26,IMAGERY,2014-06-26,13.0,13,138.0,138,138.0,138,Y,Y,115 to 229
Clinchfield,CLINCHFIELD,113087,CLEVELAND,Cleveland,24225,SUBSTATION,Substation,IN SERVICE,In service,RUSSELL,Russell,51167,VA,Virginia,USA,36.983348164,-82.182834068,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, https://aeptransmission.com/virginia/Tazewell-Bearwallow/docs/VOLUME%201%20(Exhibits%206%20through%2013).pdf",2014-06-26,IMAGERY,2019-02-06,4.0,4,138.0,138,-999999.0,Unknown,Y,Y,Unknown
Unknown171568,UNKNOWN171568,171568,APPALACHIA,Appalachia,24216,SUBSTATION,Substation,IN SERVICE,In service,WISE,Wise,51195,VA,Virginia,USA,36.997092563,-82.750357797,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2020-04-01,IMAGERY,2020-04-01,1.0,1,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Tap151612,TAP151612,151612,CLEVELAND,Cleveland,24225,TAP,Tap,IN SERVICE,In service,RUSSELL,Russell,51167,VA,Virginia,USA,37.00597908,-82.196757093,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-09-10,IMAGERY/OTHER,2015-08-14,3.0,3,-999999.0,Unknown,-999999.0,Unknown,Y,Y,Unknown
Progress Park,PROGRESS PARK,152867,WYTHEVILLE,Wytheville,24382,SUBSTATION,Substation,IN SERVICE,In service,WYTHE,Wythe,51197,VA,Virginia,USA,36.961087464,-81.003601879,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2014-09-12,IMAGERY,2014-09-12,3.0,3,138.0,138,138.0,138,Y,Y,115 to 229
Alum Ridge,ALUM RIDGE,148722,RINER,Riner,24149,SUBSTATION,Substation,IN SERVICE,In service,FLOYD,Floyd,51063,VA,Virginia,USA,36.975394245,-80.398420209,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2015-03-04,IMAGERY,2015-03-05,2.0,2,138.0,138,138.0,138,N,N,115 to 229
Peak Creek,PEAK CREEK,147364,PULASKI,Pulaski,24301,SUBSTATION,Substation,IN SERVICE,In service,PULASKI,Pulaski,51155,VA,Virginia,USA,37.048443483,-80.747812654,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-09-15,IMAGERY,2015-03-04,2.0,2,138.0,138,138.0,138,N,N,115 to 229
Claytor,CLAYTOR,150378,RADFORD,Radford,24141,SUBSTATION,Substation,IN SERVICE,In service,PULASKI,Pulaski,51155,VA,Virginia,USA,37.072363783,-80.582385344,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2014-09-15,IMAGERY,2014-09-15,7.0,7,138.0,138,-999999.0,Unknown,Y,Y,Unknown
Wurno,WURNO,147365,DUBLIN,Dublin,24084,SUBSTATION,Substation,IN SERVICE,In service,PULASKI,Pulaski,51155,VA,Virginia,USA,37.07469255,-80.717405448,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-09-15,IMAGERY,2015-03-04,2.0,2,138.0,138,138.0,138,N,N,115 to 229
Unknown121137,UNKNOWN121137,121137,DUBLIN,Dublin,24084,SUBSTATION,Substation,IN SERVICE,In service,PULASKI,Pulaski,51155,VA,Virginia,USA,37.078433186,-80.586549783,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015-03-04,IMAGERY,2015-03-04,4.0,4,138.0,138,-999999.0,Unknown,N,N,Unknown
Unknown154140,UNKNOWN154140,154140,DUBLIN,Dublin,24084,SUBSTATION,Substation,IN SERVICE,In service,PULASKI,Pulaski,51155,VA,Virginia,USA,37.089528593,-80.627538035,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2016-08-04,IMAGERY/OTHER,2017-05-11,1.0,1,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Tap155901,TAP155901,155901,BLAND,Bland,24315,TAP,Tap,IN SERVICE,In service,BLAND,Bland,51021,VA,Virginia,USA,37.09698983,-81.130927635,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2017-10-16,IMAGERY,2017-10-16,3.0,3,69.0,69,69.0,69,N,N,69 to 114
Bland,BLAND,157442,BLAND,Bland,24315,SUBSTATION,Substation,IN SERVICE,In service,BLAND,Bland,51021,VA,Virginia,USA,37.097281535,-81.130538729,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"OpenStreetMap, https://aeptransmission.com/virginia/Tazewell-Bearwallow/docs/VOLUME%201%20(Exhibits%206%20through%2013).pdf",2017-10-09,IMAGERY,2019-02-06,1.0,1,69.0,69,69.0,69,N,N,69 to 114
Unknown117029,UNKNOWN117029,117029,CLEVELAND,Cleveland,24225,SUBSTATION,Substation,IN SERVICE,In service,RUSSELL,Russell,51167,VA,Virginia,USA,37.007022712,-82.199575564,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-09-10,IMAGERY,2014-09-10,1.0,1,-999999.0,Unknown,-999999.0,Unknown,Y,Y,Unknown
Unknown117028,UNKNOWN117028,117028,DANTE,Dante,24237,SUBSTATION,Substation,IN SERVICE,In service,DICKENSON,Dickenson,51051,VA,Virginia,USA,37.007048707,-82.268950347,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-09-09,IMAGERY,2014-09-09,2.0,2,69.0,69,-999999.0,Unknown,N,N,Unknown
Unknown171567,UNKNOWN171567,171567,NORA,Nora,24272,SUBSTATION,Substation,IN SERVICE,In service,DICKENSON,Dickenson,51051,VA,Virginia,USA,37.024111491,-82.341982217,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2020-04-01,IMAGERY,2020-04-01,1.0,1,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Unknown117041,UNKNOWN117041,117041,NORTON,Norton,24273,SUBSTATION,Substation,IN SERVICE,In service,WISE,Wise,51195,VA,Virginia,USA,37.042213471,-82.673059157,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-09-10,IMAGERY,2014-09-10,1.0,1,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Tap171566,TAP171566,171566,DANTE,Dante,24237,TAP,Tap,IN SERVICE,In service,DICKENSON,Dickenson,51051,VA,Virginia,USA,37.044094199,-82.310550329,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2020-04-01,IMAGERY,2020-04-01,3.0,3,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Unknown117030,UNKNOWN117030,117030,RAVEN,Raven,24639,SUBSTATION,Substation,IN SERVICE,In service,DICKENSON,Dickenson,51051,VA,Virginia,USA,37.0822159,-82.190854364,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-09-10,IMAGERY,2014-09-10,1.0,1,-999999.0,Unknown,-999999.0,Unknown,Y,Y,Unknown
Unknown171558,UNKNOWN171558,171558,GLADE HILL,Glade Hill,24092,SUBSTATION,Substation,IN SERVICE,In service,FRANKLIN,Franklin,51067,VA,Virginia,USA,36.995871465,-79.77027626,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2020-04-01,IMAGERY,2020-04-01,1.0,1,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Tank Hill,TANK HILL,147342,ROCKY MOUNT,Rocky Mount,24151,SUBSTATION,Substation,IN SERVICE,In service,FRANKLIN,Franklin,51067,VA,Virginia,USA,37.002023066,-79.898154973,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2015-03-05,IMAGERY,2015-03-05,1.0,1,138.0,138,138.0,138,N,N,115 to 229
Tap147348,TAP147348,147348,ROCKY MOUNT,Rocky Mount,24151,TAP,Tap,IN SERVICE,In service,FRANKLIN,Franklin,51067,VA,Virginia,USA,37.003326713,-79.913277043,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015-03-05,IMAGERY/OTHER,2015-08-14,3.0,3,138.0,138,138.0,138,N,N,115 to 229
Smith Mountain,SMITH MOUNTAIN,147612,SANDY LEVEL,Sandy Level,24161,SUBSTATION,Substation,IN SERVICE,In service,BEDFORD,Bedford,51019,VA,Virginia,USA,37.040345381,-79.53246603,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-07-02,IMAGERY,2015-04-01,6.0,6,138.0,138,138.0,138,Y,Y,115 to 229
Blaine,BLAINE,146409,ROCKY MOUNT,Rocky Mount,24151,SUBSTATION,Substation,IN SERVICE,In service,FRANKLIN,Franklin,51067,VA,Virginia,USA,37.050677761,-79.865721371,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015-03-05,IMAGERY,2015-03-05,3.0,3,138.0,138,138.0,138,Y,Y,115 to 229
Unknown121250,UNKNOWN121250,121250,WIRTZ,Wirtz,24184,SUBSTATION,Substation,IN SERVICE,In service,FRANKLIN,Franklin,51067,VA,Virginia,USA,37.102801173,-79.716422151,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015-03-06,IMAGERY,2015-03-06,2.0,2,138.0,138,138.0,138,Y,Y,115 to 229
Unknown121375,UNKNOWN121375,121375,MONETA,Moneta,24121,SUBSTATION,Substation,IN SERVICE,In service,BEDFORD,Bedford,51019,VA,Virginia,USA,37.128545501,-79.591712276,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015-03-11,IMAGERY,2015-03-11,1.0,1,138.0,138,138.0,138,Y,Y,115 to 229
Rockcastle,ROCKCASTLE,146985,MONETA,Moneta,24121,SUBSTATION,Substation,IN SERVICE,In service,BEDFORD,Bedford,51019,VA,Virginia,USA,37.13219084,-79.571280678,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-07-02,IMAGERY,2015-04-01,4.0,4,138.0,138,138.0,138,Y,Y,115 to 229
Moneta,MONETA,146988,MONETA,Moneta,24121,SUBSTATION,Substation,IN SERVICE,In service,BEDFORD,Bedford,51019,VA,Virginia,USA,37.195263878,-79.617449471,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2015-03-11,IMAGERY,2015-04-01,2.0,2,138.0,138,138.0,138,Y,Y,115 to 229
Unknown156552,UNKNOWN156552,156552,DUBLIN,Dublin,24084,SUBSTATION,Substation,IN SERVICE,In service,PULASKI,Pulaski,51155,VA,Virginia,USA,37.101830717,-80.682204664,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2017-10-09,IMAGERY,2017-10-16,-999999.0,Unknown,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Edgemont,EDGEMONT,148718,CHRISTIANSBURG,Christiansburg,24073,SUBSTATION,Substation,IN SERVICE,In service,MONTGOMERY,Montgomery,51121,VA,Virginia,USA,37.102224537,-80.467101693,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2015-03-04,IMAGERY,2015-03-04,5.0,5,138.0,138,138.0,138,N,N,115 to 229
Unknown121136,UNKNOWN121136,121136,RADFORD,Radford,24141,SUBSTATION,Substation,IN SERVICE,In service,PULASKI,Pulaski,51155,VA,Virginia,USA,37.114142827,-80.614567099,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015-03-04,IMAGERY,2015-03-04,3.0,3,138.0,138,-999999.0,Unknown,Y,Y,Unknown
South Christiansburg,SOUTH CHRISTIANSBURG,150722,CHRISTIANSBURG,Christiansburg,24073,SUBSTATION,Substation,IN SERVICE,In service,MONTGOMERY,Montgomery,51121,VA,Virginia,USA,37.119267495,-80.397908682,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2014-07-07,IMAGERY,2015-03-04,4.0,4,138.0,138,138.0,138,N,N,115 to 229
South Christianburg,SOUTH CHRISTIANBURG,148720,CHRISTIANSBURG,Christiansburg,24073,SUBSTATION,Substation,IN SERVICE,In service,MONTGOMERY,Montgomery,51121,VA,Virginia,USA,37.122528379,-80.383959964,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2015-03-04,IMAGERY,2015-03-04,2.0,2,138.0,138,138.0,138,N,N,115 to 229
Tap171561,TAP171561,171561,RADFORD,Radford,24141,TAP,Tap,IN SERVICE,In service,PULASKI,Pulaski,51155,VA,Virginia,USA,37.129276,-80.613529,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2020-04-01,IMAGERY,2020-04-01,3.0,3,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Unknown117038,UNKNOWN117038,117038,MC CLURE,Mc Clure,24269,SUBSTATION,Substation,IN SERVICE,In service,DICKENSON,Dickenson,51051,VA,Virginia,USA,37.102791431,-82.391521382,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-09-10,IMAGERY,2014-09-10,1.0,1,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Unknown117037,UNKNOWN117037,117037,CLINCHCO,Clinchco,24226,SUBSTATION,Substation,IN SERVICE,In service,DICKENSON,Dickenson,51051,VA,Virginia,USA,37.107445657,-82.379266364,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-09-10,IMAGERY,2014-09-10,3.0,3,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Unknown117042,UNKNOWN117042,117042,CLINTWOOD,Clintwood,24228,SUBSTATION,Substation,IN SERVICE,In service,DICKENSON,Dickenson,51051,VA,Virginia,USA,37.112777655,-82.526635607,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-09-10,IMAGERY,2014-09-10,1.0,1,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Fletchers Ridge,FLETCHERS RIDGE,113088,VANSANT,Vansant,24656,SUBSTATION,Substation,IN SERVICE,In service,BUCHANAN,Buchanan,51027,VA,Virginia,USA,37.113978281,-82.069052922,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, https://aeptransmission.com/virginia/Tazewell-Bearwallow/docs/VOLUME%201%20(Exhibits%206%20through%2013).pdf",2014-06-26,IMAGERY,2019-02-06,2.0,2,138.0,138,138.0,138,Y,Y,115 to 229
Unknown117040,UNKNOWN117040,117040,CLINTWOOD,Clintwood,24228,SUBSTATION,Substation,IN SERVICE,In service,DICKENSON,Dickenson,51051,VA,Virginia,USA,37.125309996,-82.544496041,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-09-10,IMAGERY,2014-09-10,2.0,2,46.0,46,-999999.0,Unknown,Y,N,Unknown
Freemont,FREEMONT,113964,CLINTWOOD,Clintwood,24228,SUBSTATION,Substation,IN SERVICE,In service,DICKENSON,Dickenson,51051,VA,Virginia,USA,37.129821096,-82.396448409,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/-/media/markets-ops/trans-service/trans-fac/aepsct.ashx",2014-06-27,IMAGERY,2017-10-19,7.0,7,138.0,138,-999999.0,Unknown,Y,N,Unknown
Tap154516,TAP154516,154516,CLINTWOOD,Clintwood,24228,TAP,Tap,IN SERVICE,In service,DICKENSON,Dickenson,51051,VA,Virginia,USA,37.138514583,-82.538852536,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-06-27,IMAGERY/OTHER,2015-08-14,3.0,3,46.0,46,46.0,46,Y,Y,Under 69
Unknown117039,UNKNOWN117039,117039,CLINTWOOD,Clintwood,24228,SUBSTATION,Substation,IN SERVICE,In service,DICKENSON,Dickenson,51051,VA,Virginia,USA,37.138751055,-82.485915671,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-09-10,IMAGERY,2014-09-10,-999999.0,Unknown,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Unknown117068,UNKNOWN117068,117068,DUBLIN,Dublin,24084,SUBSTATION,Substation,IN SERVICE,In service,PULASKI,Pulaski,51155,VA,Virginia,USA,37.130139908,-80.626209774,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-09-15,IMAGERY,2014-09-15,4.0,4,138.0,138,-999999.0,Unknown,Y,N,Unknown
Tap171559,TAP171559,171559,RADFORD,Radford,24141,TAP,Tap,IN SERVICE,In service,PULASKI,Pulaski,51155,VA,Virginia,USA,37.13336,-80.617361,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2020-04-01,IMAGERY,2020-04-01,3.0,3,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Tap150588,TAP150588,150588,CHRISTIANSBURG,Christiansburg,24073,TAP,Tap,IN SERVICE,In service,MONTGOMERY,Montgomery,51121,VA,Virginia,USA,37.13407857,-80.32760989,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2015-03-04,IMAGERY/OTHER,2015-08-14,3.0,3,138.0,138,138.0,138,N,N,115 to 229
